Year,data.Geography,data.Type of materials diverted,data.Sources of materials prepared for recycling,GeoCode,Value
2020,data.Prince Edward Island,data.White goods,data.Non-residential sources of diverted materials,11,24.339091782647778
2020,data.Prince Edward Island,data.Electronics,data.All sources of diverted materials,11,2.6266566442453736
2020,data.Prince Edward Island,data.Electronics,data.Residential sources of diverted materials,11,
2020,data.Prince Edward Island,data.Electronics,data.Non-residential sources of diverted materials,11,
2020,data.Prince Edward Island,data.Plastics,data.All sources of diverted materials,11,6.664275130963082
2020,data.Prince Edward Island,data.Plastics,data.Residential sources of diverted materials,11,2.532172592294101
2020,data.Prince Edward Island,data.Plastics,data.Non-residential sources of diverted materials,11,4.13210253866898
2020,data.Prince Edward Island,data.Gable top and aseptic containers,data.All sources of diverted materials,11,0
2020,data.Prince Edward Island,data.Gable top and aseptic containers,data.Residential sources of diverted materials,11,0
2020,data.Prince Edward Island,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,11,0
2020,data.Prince Edward Island,data.Textiles,data.All sources of diverted materials,11,0
2020,data.Prince Edward Island,data.Textiles,data.Residential sources of diverted materials,11,0
2020,data.Prince Edward Island,data.Textiles,data.Non-residential sources of diverted materials,11,0
2020,data.Prince Edward Island,data.Tires,data.All sources of diverted materials,11,15.514281330398934
2020,data.Prince Edward Island,data.Tires,data.Residential sources of diverted materials,11,
2020,data.Prince Edward Island,data.Tires,data.Non-residential sources of diverted materials,11,
2020,data.Prince Edward Island,"data.Construction, renovation and demolition",data.All sources of diverted materials,11,0
2020,data.Prince Edward Island,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,11,0
2020,data.Prince Edward Island,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,11,0
2020,data.Prince Edward Island,data.Organics,data.All sources of diverted materials,11,135.98144756827128
2020,data.Prince Edward Island,data.Organics,data.Residential sources of diverted materials,11,110.57153653017575
2020,data.Prince Edward Island,data.Organics,data.Non-residential sources of diverted materials,11,25.409911038095533
2020,data.Prince Edward Island,data.Other materials,data.All sources of diverted materials,11,0
2020,data.Prince Edward Island,data.Other materials,data.Residential sources of diverted materials,11,0
2020,data.Prince Edward Island,data.Other materials,data.Non-residential sources of diverted materials,11,0
2020,data.Nova Scotia,data.All materials diverted,data.All sources of diverted materials,12,314.96182765248943
2020,data.Nova Scotia,data.All materials diverted,data.Residential sources of diverted materials,12,
2020,data.Nova Scotia,data.All materials diverted,data.Non-residential sources of diverted materials,12,
2020,data.Nova Scotia,data.All paper fibres,data.All sources of diverted materials,12,73.70026658082838
2020,data.Nova Scotia,data.All paper fibres,data.Residential sources of diverted materials,12,45.103221787711206
2020,data.Nova Scotia,data.All paper fibres,data.Non-residential sources of diverted materials,12,28.59704479311718
2020,data.Nova Scotia,data.Glass,data.All sources of diverted materials,12,4.424624194374808
2020,data.Nova Scotia,data.Glass,data.Residential sources of diverted materials,12,
2020,data.Nova Scotia,data.Glass,data.Non-residential sources of diverted materials,12,
2020,data.Nova Scotia,data.Ferrous metals,data.All sources of diverted materials,12,4.916249104860898
2020,data.Nova Scotia,data.Ferrous metals,data.Residential sources of diverted materials,12,4.743404136332104
2020,data.Nova Scotia,data.Ferrous metals,data.Non-residential sources of diverted materials,12,0.1728449685287937
2020,data.Nova Scotia,data.Copper and aluminum,data.All sources of diverted materials,12,1.4169147420114883
2020,data.Nova Scotia,data.Copper and aluminum,data.Residential sources of diverted materials,12,1.3641297516224555
2020,data.Nova Scotia,data.Copper and aluminum,data.Non-residential sources of diverted materials,12,0.052784990389032796
2020,data.Nova Scotia,data.Mixed metals,data.All sources of diverted materials,12,1.96442964232126
2020,data.Nova Scotia,data.Mixed metals,data.Residential sources of diverted materials,12,
2020,data.Nova Scotia,data.Mixed metals,data.Non-residential sources of diverted materials,12,
2020,data.Nova Scotia,data.White goods,data.All sources of diverted materials,12,1.1250447951544833
2020,data.Nova Scotia,data.White goods,data.Residential sources of diverted materials,12,
2020,data.Nova Scotia,data.White goods,data.Non-residential sources of diverted materials,12,
2020,data.Nova Scotia,data.Electronics,data.All sources of diverted materials,12,2.67029951379813
2020,data.Nova Scotia,data.Electronics,data.Residential sources of diverted materials,12,
2020,data.Nova Scotia,data.Electronics,data.Non-residential sources of diverted materials,12,
2020,data.Nova Scotia,data.Plastics,data.All sources of diverted materials,12,14.073927437452314
2020,data.Nova Scotia,data.Plastics,data.Residential sources of diverted materials,12,10.407958104943408
2020,data.Nova Scotia,data.Plastics,data.Non-residential sources of diverted materials,12,3.667004332320455
2020,data.Nova Scotia,data.Gable top and aseptic containers,data.All sources of diverted materials,12,3.3088943975242717
2020,data.Nova Scotia,data.Gable top and aseptic containers,data.Residential sources of diverted materials,12,3.245759409019742
2020,data.Nova Scotia,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,12,0.06313498850452942
2020,data.Nova Scotia,data.Textiles,data.All sources of diverted materials,12,
2020,data.Nova Scotia,data.Textiles,data.Residential sources of diverted materials,12,
2020,data.Nova Scotia,data.Textiles,data.Non-residential sources of diverted materials,12,
2020,data.Nova Scotia,data.Tires,data.All sources of diverted materials,12,15.294192215269366
2020,data.Nova Scotia,data.Tires,data.Residential sources of diverted materials,12,
2020,data.Nova Scotia,data.Tires,data.Non-residential sources of diverted materials,12,
2020,data.Nova Scotia,"data.Construction, renovation and demolition",data.All sources of diverted materials,12,47.82630629189836
2020,data.Nova Scotia,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,12,
2020,data.Nova Scotia,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,12,
2020,data.Nova Scotia,data.Organics,data.All sources of diverted materials,12,144.1206187588559
2020,data.Nova Scotia,data.Organics,data.Residential sources of diverted materials,12,90.51383851945265
2020,data.Nova Scotia,data.Organics,data.Non-residential sources of diverted materials,12,53.60781523921478
2020,data.Nova Scotia,data.Other materials,data.All sources of diverted materials,12,
2020,data.Nova Scotia,data.Other materials,data.Residential sources of diverted materials,12,
2020,data.Nova Scotia,data.Other materials,data.Non-residential sources of diverted materials,12,
2020,data.New Brunswick,data.All materials diverted,data.All sources of diverted materials,13,215.6411692396896
2020,data.New Brunswick,data.All materials diverted,data.Residential sources of diverted materials,13,
2020,data.New Brunswick,data.All materials diverted,data.Non-residential sources of diverted materials,13,
2020,data.New Brunswick,data.All paper fibres,data.All sources of diverted materials,13,46.04429926845092
2020,data.New Brunswick,data.All paper fibres,data.Residential sources of diverted materials,13,23.512010214611568
2020,data.New Brunswick,data.All paper fibres,data.Non-residential sources of diverted materials,13,22.532289053839353
2020,data.New Brunswick,data.Glass,data.All sources of diverted materials,13,
2020,data.New Brunswick,data.Glass,data.Residential sources of diverted materials,13,
2020,data.New Brunswick,data.Glass,data.Non-residential sources of diverted materials,13,
2020,data.New Brunswick,data.Ferrous metals,data.All sources of diverted materials,13,2.189125295659237
2020,data.New Brunswick,data.Ferrous metals,data.Residential sources of diverted materials,13,
2020,data.New Brunswick,data.Ferrous metals,data.Non-residential sources of diverted materials,13,
2020,data.New Brunswick,data.Copper and aluminum,data.All sources of diverted materials,13,
2020,data.New Brunswick,data.Copper and aluminum,data.Residential sources of diverted materials,13,
2020,data.New Brunswick,data.Copper and aluminum,data.Non-residential sources of diverted materials,13,
2020,data.New Brunswick,data.Mixed metals,data.All sources of diverted materials,13,1.210701778808576
2020,data.New Brunswick,data.Mixed metals,data.Residential sources of diverted materials,13,
2020,data.New Brunswick,data.Mixed metals,data.Non-residential sources of diverted materials,13,
2020,data.New Brunswick,data.White goods,data.All sources of diverted materials,13,
2020,data.New Brunswick,data.White goods,data.Residential sources of diverted materials,13,
2020,data.New Brunswick,data.White goods,data.Non-residential sources of diverted materials,13,
2020,data.New Brunswick,data.Electronics,data.All sources of diverted materials,13,1.221082930180997
2020,data.New Brunswick,data.Electronics,data.Residential sources of diverted materials,13,
2020,data.New Brunswick,data.Electronics,data.Non-residential sources of diverted materials,13,
2020,data.New Brunswick,data.Plastics,data.All sources of diverted materials,13,7.268103604616115
2020,data.New Brunswick,data.Plastics,data.Residential sources of diverted materials,13,
2020,data.New Brunswick,data.Plastics,data.Non-residential sources of diverted materials,13,
2020,data.New Brunswick,data.Gable top and aseptic containers,data.All sources of diverted materials,13,0.6085949992081696
2020,data.New Brunswick,data.Gable top and aseptic containers,data.Residential sources of diverted materials,13,
2020,data.New Brunswick,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,13,
2020,data.New Brunswick,data.Textiles,data.All sources of diverted materials,13,0
2020,data.New Brunswick,data.Textiles,data.Residential sources of diverted materials,13,0
2020,data.New Brunswick,data.Textiles,data.Non-residential sources of diverted materials,13,0
2020,data.New Brunswick,data.Tires,data.All sources of diverted materials,13,15.384866333927631
2020,data.New Brunswick,data.Tires,data.Residential sources of diverted materials,13,
2020,data.New Brunswick,data.Tires,data.Non-residential sources of diverted materials,13,
2020,data.New Brunswick,"data.Construction, renovation and demolition",data.All sources of diverted materials,13,13.993792050023243
2020,data.New Brunswick,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,13,3.9383493019121425
2020,data.New Brunswick,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,13,10.055442748111101
2020,data.New Brunswick,data.Organics,data.All sources of diverted materials,13,110.25042286295204
2020,data.New Brunswick,data.Organics,data.Residential sources of diverted materials,13,34.774261809766585
2020,data.New Brunswick,data.Organics,data.Non-residential sources of diverted materials,13,75.47616105318545
2020,data.New Brunswick,data.Other materials,data.All sources of diverted materials,13,8.678642547343792
2020,data.New Brunswick,data.Other materials,data.Residential sources of diverted materials,13,8.678642547343792
2020,data.New Brunswick,data.Other materials,data.Non-residential sources of diverted materials,13,0
2020,data.Quebec,data.All materials diverted,data.All sources of diverted materials,24,309.90348647102957
2020,data.Quebec,data.All materials diverted,data.Residential sources of diverted materials,24,
2020,data.Quebec,data.All materials diverted,data.Non-residential sources of diverted materials,24,
2020,data.Quebec,data.All paper fibres,data.All sources of diverted materials,24,124.44753888926782
2020,data.Quebec,data.All paper fibres,data.Residential sources of diverted materials,24,60.51356885803748
2020,data.Quebec,data.All paper fibres,data.Non-residential sources of diverted materials,24,63.93397003123033
2020,data.Quebec,data.Glass,data.All sources of diverted materials,24,9.938497340727876
2020,data.Quebec,data.Glass,data.Residential sources of diverted materials,24,6.385767679364596
2020,data.Quebec,data.Glass,data.Non-residential sources of diverted materials,24,3.55272966136328
2020,data.Quebec,data.Ferrous metals,data.All sources of diverted materials,24,45.74265311000461
2020,data.Quebec,data.Ferrous metals,data.Residential sources of diverted materials,24,4.316846714809315
2020,data.Quebec,data.Ferrous metals,data.Non-residential sources of diverted materials,24,41.425806395195295
2020,data.Quebec,data.Copper and aluminum,data.All sources of diverted materials,24,0.2644200408203955
2020,data.Quebec,data.Copper and aluminum,data.Residential sources of diverted materials,24,0
2020,data.Quebec,data.Copper and aluminum,data.Non-residential sources of diverted materials,24,0.2644200408203955
2020,data.Quebec,data.Mixed metals,data.All sources of diverted materials,24,0.23586931060636532
2020,data.Quebec,data.Mixed metals,data.Residential sources of diverted materials,24,0
2020,data.Quebec,data.Mixed metals,data.Non-residential sources of diverted materials,24,0.23586931060636532
2020,data.Quebec,data.White goods,data.All sources of diverted materials,24,0
2020,data.Quebec,data.White goods,data.Residential sources of diverted materials,24,0
2020,data.Quebec,data.White goods,data.Non-residential sources of diverted materials,24,0
2020,data.Quebec,data.Electronics,data.All sources of diverted materials,24,2.0703425776779714
2020,data.Quebec,data.Electronics,data.Residential sources of diverted materials,24,
2020,data.Quebec,data.Electronics,data.Non-residential sources of diverted materials,24,
2020,data.Quebec,data.Plastics,data.All sources of diverted materials,24,13.37572093587257
2020,data.Quebec,data.Plastics,data.Residential sources of diverted materials,24,6.871130093003109
2020,data.Quebec,data.Plastics,data.Non-residential sources of diverted materials,24,6.50459084286946
2020,data.Quebec,data.Gable top and aseptic containers,data.All sources of diverted materials,24,0
2020,data.Quebec,data.Gable top and aseptic containers,data.Residential sources of diverted materials,24,0
2020,data.Quebec,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,24,0
2020,data.Quebec,data.Textiles,data.All sources of diverted materials,24,6.886412434072029
2020,data.Quebec,data.Textiles,data.Residential sources of diverted materials,24,6.886412434072029
2020,data.Quebec,data.Textiles,data.Non-residential sources of diverted materials,24,0
2020,data.Quebec,data.Tires,data.All sources of diverted materials,24,11.133126234828623
2020,data.Quebec,data.Tires,data.Residential sources of diverted materials,24,
2020,data.Quebec,data.Tires,data.Non-residential sources of diverted materials,24,
2020,data.Quebec,"data.Construction, renovation and demolition",data.All sources of diverted materials,24,31.74935974008333
2020,data.Quebec,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,24,0
2020,data.Quebec,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,24,31.74935974008333
2020,data.Quebec,data.Organics,data.All sources of diverted materials,24,64.05954585706797
2020,data.Quebec,data.Organics,data.Residential sources of diverted materials,24,58.933801275447884
2020,data.Quebec,data.Organics,data.Non-residential sources of diverted materials,24,5.125744581620095
2020,data.Quebec,data.Other materials,data.All sources of diverted materials,24,0
2020,data.Quebec,data.Other materials,data.Residential sources of diverted materials,24,0
2020,data.Quebec,data.Other materials,data.Non-residential sources of diverted materials,24,0
2020,data.Ontario,data.All materials diverted,data.All sources of diverted materials,35,239.10250945231508
2020,data.Ontario,data.All materials diverted,data.Residential sources of diverted materials,35,
2020,data.Ontario,data.All materials diverted,data.Non-residential sources of diverted materials,35,
2020,data.Ontario,data.All paper fibres,data.All sources of diverted materials,35,92.36885296993309
2020,data.Ontario,data.All paper fibres,data.Residential sources of diverted materials,35,43.939301564264944
2020,data.Ontario,data.All paper fibres,data.Non-residential sources of diverted materials,35,48.429551405668136
2020,data.Ontario,data.Glass,data.All sources of diverted materials,35,8.857340200225153
2020,data.Ontario,data.Glass,data.Residential sources of diverted materials,35,6.051649892279124
2020,data.Ontario,data.Glass,data.Non-residential sources of diverted materials,35,2.805690307946029
2020,data.Ontario,data.Ferrous metals,data.All sources of diverted materials,35,8.314817504686602
2020,data.Ontario,data.Ferrous metals,data.Residential sources of diverted materials,35,3.895082504290704
2020,data.Ontario,data.Ferrous metals,data.Non-residential sources of diverted materials,35,4.419735000395898
2020,data.Ontario,data.Copper and aluminum,data.All sources of diverted materials,35,1.4970949316794446
2020,data.Ontario,data.Copper and aluminum,data.Residential sources of diverted materials,35,1.0837344498059285
2020,data.Ontario,data.Copper and aluminum,data.Non-residential sources of diverted materials,35,0.41336048187351615
2020,data.Ontario,data.Mixed metals,data.All sources of diverted materials,35,2.6659025702935932
2020,data.Ontario,data.Mixed metals,data.Residential sources of diverted materials,35,1.507720455666846
2020,data.Ontario,data.Mixed metals,data.Non-residential sources of diverted materials,35,1.158251111535756
2020,data.Ontario,data.White goods,data.All sources of diverted materials,35,0.8555616717128359
2020,data.Ontario,data.White goods,data.Residential sources of diverted materials,35,0.6265609307116341
2020,data.Ontario,data.White goods,data.Non-residential sources of diverted materials,35,0.2290007410012018
2020,data.Ontario,data.Electronics,data.All sources of diverted materials,35,3.1666821358816386
2020,data.Ontario,data.Electronics,data.Residential sources of diverted materials,35,
2020,data.Ontario,data.Electronics,data.Non-residential sources of diverted materials,35,
2020,data.Ontario,data.Plastics,data.All sources of diverted materials,35,8.274178325280241
2020,data.Ontario,data.Plastics,data.Residential sources of diverted materials,35,6.225729093709082
2020,data.Ontario,data.Plastics,data.Non-residential sources of diverted materials,35,2.04844923157116
2020,data.Ontario,data.Gable top and aseptic containers,data.All sources of diverted materials,35,0.5065753059448098
2020,data.Ontario,data.Gable top and aseptic containers,data.Residential sources of diverted materials,35,0.4017000042509783
2020,data.Ontario,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,35,0.10487530169383151
2020,data.Ontario,data.Textiles,data.All sources of diverted materials,35,0.18228983360204135
2020,data.Ontario,data.Textiles,data.Residential sources of diverted materials,35,0.18035792014978652
2020,data.Ontario,data.Textiles,data.Non-residential sources of diverted materials,35,0.0019319134522547906
2020,data.Ontario,data.Tires,data.All sources of diverted materials,35,8.415966973293942
2020,data.Ontario,data.Tires,data.Residential sources of diverted materials,35,
2020,data.Ontario,data.Tires,data.Non-residential sources of diverted materials,35,
2020,data.Ontario,"data.Construction, renovation and demolition",data.All sources of diverted materials,35,11.3765553419654
2020,data.Ontario,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,35,6.116368992929658
2020,data.Ontario,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,35,5.260186349035741
2020,data.Ontario,data.Organics,data.All sources of diverted materials,35,90.37070248502957
2020,data.Ontario,data.Organics,data.Residential sources of diverted materials,35,78.75341692753142
2020,data.Ontario,data.Organics,data.Non-residential sources of diverted materials,35,11.617285557498148
2020,data.Ontario,data.Other materials,data.All sources of diverted materials,35,2.2499202058777312
2020,data.Ontario,data.Other materials,data.Residential sources of diverted materials,35,1.5356642038155313
2020,data.Ontario,data.Other materials,data.Non-residential sources of diverted materials,35,0.7142560020621997
2020,data.Manitoba,data.All materials diverted,data.All sources of diverted materials,46,162.7321422100924
2020,data.Manitoba,data.All materials diverted,data.Residential sources of diverted materials,46,
2020,data.Manitoba,data.All materials diverted,data.Non-residential sources of diverted materials,46,
2020,data.Manitoba,data.All paper fibres,data.All sources of diverted materials,46,60.642491202184516
2020,data.Manitoba,data.All paper fibres,data.Residential sources of diverted materials,46,28.987755817863476
2020,data.Manitoba,data.All paper fibres,data.Non-residential sources of diverted materials,46,31.654735384321047
2020,data.Manitoba,data.Glass,data.All sources of diverted materials,46,7.396413513270642
2020,data.Manitoba,data.Glass,data.Residential sources of diverted materials,46,5.485642675347564
2020,data.Manitoba,data.Glass,data.Non-residential sources of diverted materials,46,1.910770837923078
2020,data.Manitoba,data.Ferrous metals,data.All sources of diverted materials,46,15.73974467493014
2020,data.Manitoba,data.Ferrous metals,data.Residential sources of diverted materials,46,2.1699582502348016
2020,data.Manitoba,data.Ferrous metals,data.Non-residential sources of diverted materials,46,13.569786424695337
2020,data.Manitoba,data.Copper and aluminum,data.All sources of diverted materials,46,3.0027450778613916
2020,data.Manitoba,data.Copper and aluminum,data.Residential sources of diverted materials,46,1.4409936531080783
2020,data.Manitoba,data.Copper and aluminum,data.Non-residential sources of diverted materials,46,1.561751424753313
2020,data.Manitoba,data.Mixed metals,data.All sources of diverted materials,46,3.433496885254455
2020,data.Manitoba,data.Mixed metals,data.Residential sources of diverted materials,46,
2020,data.Manitoba,data.Mixed metals,data.Non-residential sources of diverted materials,46,
2020,data.Manitoba,data.White goods,data.All sources of diverted materials,46,2.301024612142435
2020,data.Manitoba,data.White goods,data.Residential sources of diverted materials,46,
2020,data.Manitoba,data.White goods,data.Non-residential sources of diverted materials,46,
2020,data.Manitoba,data.Electronics,data.All sources of diverted materials,46,2.049936806465452
2020,data.Manitoba,data.Electronics,data.Residential sources of diverted materials,46,
2020,data.Manitoba,data.Electronics,data.Non-residential sources of diverted materials,46,
2020,data.Manitoba,data.Plastics,data.All sources of diverted materials,46,5.879578088946349
2020,data.Manitoba,data.Plastics,data.Residential sources of diverted materials,46,4.25892043412219
2020,data.Manitoba,data.Plastics,data.Non-residential sources of diverted materials,46,1.6206576548241596
2020,data.Manitoba,data.Gable top and aseptic containers,data.All sources of diverted materials,46,1.014659812970328
2020,data.Manitoba,data.Gable top and aseptic containers,data.Residential sources of diverted materials,46,
2020,data.Manitoba,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,46,
2020,data.Manitoba,data.Textiles,data.All sources of diverted materials,46,0
2020,data.Manitoba,data.Textiles,data.Residential sources of diverted materials,46,0
2020,data.Manitoba,data.Textiles,data.Non-residential sources of diverted materials,46,0
2020,data.Manitoba,data.Tires,data.All sources of diverted materials,46,13.105163535011537
2020,data.Manitoba,data.Tires,data.Residential sources of diverted materials,46,
2020,data.Manitoba,data.Tires,data.Non-residential sources of diverted materials,46,
2020,data.Manitoba,"data.Construction, renovation and demolition",data.All sources of diverted materials,46,1.5389252606008603
2020,data.Manitoba,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,46,
2020,data.Manitoba,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,46,
2020,data.Manitoba,data.Organics,data.All sources of diverted materials,46,41.83373194056329
2020,data.Manitoba,data.Organics,data.Residential sources of diverted materials,46,26.483504711976625
2020,data.Manitoba,data.Organics,data.Non-residential sources of diverted materials,46,15.350227228586666
2020,data.Manitoba,data.Other materials,data.All sources of diverted materials,46,4.794967127766891
2020,data.Manitoba,data.Other materials,data.Residential sources of diverted materials,46,3.1006766853541734
2020,data.Manitoba,data.Other materials,data.Non-residential sources of diverted materials,46,1.6942904424127174
2020,data.Saskatchewan,data.All materials diverted,data.All sources of diverted materials,47,174.5559841302302
2020,data.Saskatchewan,data.All materials diverted,data.Residential sources of diverted materials,47,
2020,data.Saskatchewan,data.All materials diverted,data.Non-residential sources of diverted materials,47,
2020,data.Saskatchewan,data.All paper fibres,data.All sources of diverted materials,47,41.22683354731189
2020,data.Saskatchewan,data.All paper fibres,data.Residential sources of diverted materials,47,30.360786258758196
2020,data.Saskatchewan,data.All paper fibres,data.Non-residential sources of diverted materials,47,10.866047288553688
2020,data.Saskatchewan,data.Glass,data.All sources of diverted materials,47,
2020,data.Saskatchewan,data.Glass,data.Residential sources of diverted materials,47,
2020,data.Saskatchewan,data.Glass,data.Non-residential sources of diverted materials,47,
2020,data.Saskatchewan,data.Ferrous metals,data.All sources of diverted materials,47,31.629052192382137
2020,data.Saskatchewan,data.Ferrous metals,data.Residential sources of diverted materials,47,3.790140750653179
2020,data.Saskatchewan,data.Ferrous metals,data.Non-residential sources of diverted materials,47,27.838911441728957
2020,data.Saskatchewan,data.Copper and aluminum,data.All sources of diverted materials,47,6.115438658867833
2020,data.Saskatchewan,data.Copper and aluminum,data.Residential sources of diverted materials,47,
2020,data.Saskatchewan,data.Copper and aluminum,data.Non-residential sources of diverted materials,47,
2020,data.Saskatchewan,data.Mixed metals,data.All sources of diverted materials,47,1.2475736274329277
2020,data.Saskatchewan,data.Mixed metals,data.Residential sources of diverted materials,47,0.9199454460752824
2020,data.Saskatchewan,data.Mixed metals,data.Non-residential sources of diverted materials,47,0.32762818135764515
2020,data.Saskatchewan,data.White goods,data.All sources of diverted materials,47,1.2527467039806799
2020,data.Saskatchewan,data.White goods,data.Residential sources of diverted materials,47,
2020,data.Saskatchewan,data.White goods,data.Non-residential sources of diverted materials,47,
2020,data.Saskatchewan,data.Electronics,data.All sources of diverted materials,47,1.4726024572601524
2020,data.Saskatchewan,data.Electronics,data.Residential sources of diverted materials,47,
2020,data.Saskatchewan,data.Electronics,data.Non-residential sources of diverted materials,47,
2020,data.Saskatchewan,data.Plastics,data.All sources of diverted materials,47,5.754185479949799
2020,data.Saskatchewan,data.Plastics,data.Residential sources of diverted materials,47,5.405864992401145
2020,data.Saskatchewan,data.Plastics,data.Non-residential sources of diverted materials,47,0.3491826669732797
2020,data.Saskatchewan,data.Gable top and aseptic containers,data.All sources of diverted materials,47,
2020,data.Saskatchewan,data.Gable top and aseptic containers,data.Residential sources of diverted materials,47,
2020,data.Saskatchewan,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,47,
2020,data.Saskatchewan,data.Textiles,data.All sources of diverted materials,47,0
2020,data.Saskatchewan,data.Textiles,data.Residential sources of diverted materials,47,0
2020,data.Saskatchewan,data.Textiles,data.Non-residential sources of diverted materials,47,0
2020,data.Saskatchewan,data.Tires,data.All sources of diverted materials,47,37.323747292032785
2020,data.Saskatchewan,data.Tires,data.Residential sources of diverted materials,47,
2020,data.Saskatchewan,data.Tires,data.Non-residential sources of diverted materials,47,
2020,data.Saskatchewan,"data.Construction, renovation and demolition",data.All sources of diverted materials,47,
2020,data.Saskatchewan,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,47,
2020,data.Saskatchewan,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,47,
2020,data.Saskatchewan,data.Organics,data.All sources of diverted materials,47,34.962237847983864
2020,data.Saskatchewan,data.Organics,data.Residential sources of diverted materials,47,29.978840773649154
2020,data.Saskatchewan,data.Organics,data.Non-residential sources of diverted materials,47,4.983397074334707
2020,data.Saskatchewan,data.Other materials,data.All sources of diverted materials,47,
2020,data.Saskatchewan,data.Other materials,data.Residential sources of diverted materials,47,
2020,data.Saskatchewan,data.Other materials,data.Non-residential sources of diverted materials,47,
2020,data.Alberta,data.All materials diverted,data.All sources of diverted materials,48,218.17638754612625
2020,data.Alberta,data.All materials diverted,data.Residential sources of diverted materials,48,
2020,data.Alberta,data.All materials diverted,data.Non-residential sources of diverted materials,48,
2020,data.Alberta,data.All paper fibres,data.All sources of diverted materials,48,61.95774707121772
2020,data.Alberta,data.All paper fibres,data.Residential sources of diverted materials,48,11.3496608540076
2020,data.Alberta,data.All paper fibres,data.Non-residential sources of diverted materials,48,50.60808621721011
2020,data.Alberta,data.Glass,data.All sources of diverted materials,48,14.601853076585545
2020,data.Alberta,data.Glass,data.Residential sources of diverted materials,48,11.393370023017278
2020,data.Alberta,data.Glass,data.Non-residential sources of diverted materials,48,3.208483053568267
2020,data.Alberta,data.Ferrous metals,data.All sources of diverted materials,48,12.597442605104918
2020,data.Alberta,data.Ferrous metals,data.Residential sources of diverted materials,48,0.6273415994178435
2020,data.Alberta,data.Ferrous metals,data.Non-residential sources of diverted materials,48,11.970331053945019
2020,data.Alberta,data.Copper and aluminum,data.All sources of diverted materials,48,4.570138692348691
2020,data.Alberta,data.Copper and aluminum,data.Residential sources of diverted materials,48,3.586682389630949
2020,data.Alberta,data.Copper and aluminum,data.Non-residential sources of diverted materials,48,0.9834563027177415
2020,data.Alberta,data.Mixed metals,data.All sources of diverted materials,48,4.379198638253785
2020,data.Alberta,data.Mixed metals,data.Residential sources of diverted materials,48,1.4470035424782677
2020,data.Alberta,data.Mixed metals,data.Non-residential sources of diverted materials,48,2.9319650475175707
2020,data.Alberta,data.White goods,data.All sources of diverted materials,48,3.348812490915126
2020,data.Alberta,data.White goods,data.Residential sources of diverted materials,48,2.507526011607809
2020,data.Alberta,data.White goods,data.Non-residential sources of diverted materials,48,0.8410564310493714
2020,data.Alberta,data.Electronics,data.All sources of diverted materials,48,1.9784150183327665
2020,data.Alberta,data.Electronics,data.Residential sources of diverted materials,48,
2020,data.Alberta,data.Electronics,data.Non-residential sources of diverted materials,48,
2020,data.Alberta,data.Plastics,data.All sources of diverted materials,48,9.077934306794104
2020,data.Alberta,data.Plastics,data.Residential sources of diverted materials,48,5.9741232105911175
2020,data.Alberta,data.Plastics,data.Non-residential sources of diverted materials,48,3.103811096202987
2020,data.Alberta,data.Gable top and aseptic containers,data.All sources of diverted materials,48,
2020,data.Alberta,data.Gable top and aseptic containers,data.Residential sources of diverted materials,48,
2020,data.Alberta,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,48,
2020,data.Alberta,data.Textiles,data.All sources of diverted materials,48,
2020,data.Alberta,data.Textiles,data.Residential sources of diverted materials,48,
2020,data.Alberta,data.Textiles,data.Non-residential sources of diverted materials,48,
2020,data.Alberta,data.Tires,data.All sources of diverted materials,48,15.289237271327208
2020,data.Alberta,data.Tires,data.Residential sources of diverted materials,48,
2020,data.Alberta,data.Tires,data.Non-residential sources of diverted materials,48,
2020,data.Alberta,"data.Construction, renovation and demolition",data.All sources of diverted materials,48,16.53678897416658
2020,data.Alberta,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,48,2.4886620544562637
2020,data.Alberta,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,48,14.048126919710317
2020,data.Alberta,data.Organics,data.All sources of diverted materials,48,71.45828002785801
2020,data.Alberta,data.Organics,data.Residential sources of diverted materials,48,52.38474891332453
